trained_at_utc,station,pollutant,horizon_hours,mae,rmse,r2,baseline_mae,baseline_rmse,baseline_r2,validation_mae,validation_baseline_mae,selected_strategy,beats_baseline_mae,train_rows,test_rows,model_path
2026-06-23T13:42:17+00:00,València - Pista de Silla,SO2,24,0.8500109152697569,1.248916703133792,0.22969857989549303,0.7261055634807418,1.4584106018521892,-0.05039676637415047,1.0888999110028394,1.0390243902439025,persistence,False,22506,701,models/builded/model__valencia_pista_de_silla__so2__h24.json
2026-06-23T13:42:17+00:00,València - Pista de Silla,NO2,8,12.078351921914072,14.405993409548591,0.25431359242221097,16.270571827057182,21.826244231165692,-0.711700684792784,12.54029219955647,20.633802816901408,ridge,True,22728,717,models/builded/model__valencia_pista_de_silla__no2__h08.json
2026-06-23T13:42:17+00:00,València - Pista de Silla,NO2,24,11.088405621700408,13.683100287362604,0.32729737983534146,10.60485021398003,15.599480586839185,0.12567202336548633,11.86410225329081,12.734146341463415,ridge,False,22632,701,models/builded/model__valencia_pista_de_silla__no2__h24.json
2026-06-23T13:42:17+00:00,València - Pista de Silla,O3,8,8.98513119487839,11.403013631759832,0.31366924381047,8.154412720067564,10.569681824646208,0.4103178219212167,8.596280193600546,8.609554840893704,ridge,False,22729,733,models/builded/model__valencia_pista_de_silla__o3__h08.json
2026-06-23T13:42:17+00:00,València - Pista de Silla,O3,24,8.98217580157986,11.325444380865159,0.3279801319292419,9.371853622899648,12.298041696122938,0.20760170540247014,8.50887120239608,9.434069317382125,ridge,True,22590,717,models/builded/model__valencia_pista_de_silla__o3__h24.json
2026-06-23T13:42:17+00:00,València - Pista de Silla,PM10,8,1.424380348891291,2.1130457148484503,0.9039973134722531,1.619568138230277,2.4949556012933565,0.866158361772554,0.9923044648894287,1.0044872484777987,ridge,True,22954,733,models/builded/model__valencia_pista_de_silla__pm10__h08.json
2026-06-23T13:42:17+00:00,València - Pista de Silla,PM10,24,5.105859129907614,6.54613941034637,0.03039479134273604,4.05577812874975,5.9793766203555885,0.19102284476270082,3.9627599689067816,2.053564922131856,persistence,False,22766,717,models/builded/model__valencia_pista_de_silla__pm10__h24.json
2026-06-23T13:42:17+00:00,València - Pista de Silla,PM2.5,8,1.1428016170061213,1.7345305498640324,0.9236006902890429,1.487537678822749,2.282197776159117,0.8677389142482455,0.7048405222843904,0.8885468444155136,ridge,True,22954,733,models/builded/model__valencia_pista_de_silla__pm2_5__h08.json
2026-06-23T13:42:17+00:00,València - Pista de Silla,PM2.5,24,3.3680753344261247,4.718590137711703,0.3828410510941186,3.7168777092371785,5.512573070258399,0.15767199931098597,1.668837536369252,1.9104628556459222,ridge,True,22766,717,models/builded/model__valencia_pista_de_silla__pm2_5__h24.json
2026-06-23T13:42:17+00:00,València - Politècnic,SO2,8,0.08919867696095599,0.13951245423892747,-0.9715933154351559,0.017094017094017096,0.1307440900921227,-0.7315519013360743,0.1349063112685001,0.0881542699724518,persistence,False,21086,702,models/builded/model__valencia_politecnic__so2__h08.json
2026-06-23T13:42:17+00:00,València - Politècnic,SO2,24,0.1048512279498753,0.14205591741473012,-1.327591308030129,0.01749271137026239,0.13226001425322165,-1.0176470588235293,0.1345185997511934,0.09014084507042254,persistence,False,20921,686,models/builded/model__valencia_politecnic__so2__h24.json
2026-06-23T13:42:17+00:00,València - Politècnic,NO2,8,9.265172584907273,12.31387700920803,0.19234725294685084,10.88034188034188,16.724429817083532,-0.48983335155627095,10.901972857585026,14.210743801652892,ridge,True,20994,702,models/builded/model__valencia_politecnic__no2__h08.json
2026-06-23T13:42:17+00:00,València - Politècnic,NO2,24,8.94425983934718,12.209918463296617,0.20700876844859184,8.93002915451895,14.571728688385948,-0.1294448009166842,10.536331930394304,12.35492957746479,ridge,False,20816,686,models/builded/model__valencia_politecnic__no2__h24.json
2026-06-23T13:42:17+00:00,València - Politècnic,O3,8,10.324160304131754,12.809545543856144,0.2937657304060233,10.070911341744674,13.312944264020656,0.2371668267523258,10.09145261422231,12.052476644608797,ridge,False,21255,702,models/builded/model__valencia_politecnic__o3__h08.json
2026-06-23T13:42:17+00:00,València - Politècnic,O3,24,10.501327890381823,13.025000502039841,0.27568540846898015,12.064218034152436,15.120836505268183,0.023834685560519597,10.840584285238352,12.07132908873856,ridge,True,21032,686,models/builded/model__valencia_politecnic__o3__h24.json
2026-06-23T13:42:17+00:00,València - Politècnic,PM10,8,1.7102570846656164,2.3599705070613437,0.8924300376236359,2.1300712776862616,2.9850355593721445,0.827901579787119,2.0408728911861314,2.6000738638607372,ridge,True,21289,726,models/builded/model__valencia_politecnic__pm10__h08.json
2026-06-23T13:42:17+00:00,València - Politècnic,PM10,24,4.480499791852853,5.883131592944577,0.3455029597937408,5.111438161246795,6.958300088724919,0.08441879169693312,5.023916753188294,5.732687554361588,ridge,True,20985,710,models/builded/model__valencia_politecnic__pm10__h24.json
2026-06-23T13:42:17+00:00,València - Politècnic,PM2.5,8,0.9861141617178998,1.4716220364781578,0.9233938445876536,1.3133854457515974,1.9452261771227541,0.8661521767000857,1.1216274997693942,1.441937440989686,ridge,True,21289,726,models/builded/model__valencia_politecnic__pm2_5__h08.json
2026-06-23T13:42:17+00:00,València - Politècnic,PM2.5,24,2.9268064940495755,4.051156493276188,0.41570325821161347,3.2610214316200232,4.730135517235632,0.20343248518443913,2.995750360984652,3.431296585816993,ridge,True,20985,710,models/builded/model__valencia_politecnic__pm2_5__h24.json
2026-06-23T13:42:17+00:00,València - Vivers,SO2,8,0.4833048324685542,0.7462719704661743,0.12777617008568332,0.4065934065934066,1.0843542667524189,-0.8415184442034405,0.7056212929449924,0.7472067039106145,ridge,False,23669,728,models/builded/model__valencia_vivers__so2__h08.json
2026-06-23T13:42:17+00:00,València - Vivers,SO2,24,0.4682398934337743,0.7400567606834484,0.158387626084447,0.2776998597475456,0.8273040417885116,-0.05174957076874742,0.6624951020801356,0.5471428571428572,persistence,False,23530,713,models/builded/model__valencia_vivers__so2__h24.json
2026-06-23T13:42:17+00:00,València - Vivers,NO2,8,11.486077880227208,14.00616814920221,0.2030396598122911,16.14010989010989,20.55400284535917,-0.7162907528832725,12.508765096387497,17.829608938547487,ridge,True,23739,728,models/builded/model__valencia_vivers__no2__h08.json
2026-06-23T13:42:17+00:00,València - Vivers,NO2,24,10.635397823929962,13.372264403470018,0.2816406723745478,10.890603085553996,15.363067496995873,0.05182674230756279,11.34097806037302,13.471428571428572,ridge,True,23612,713,models/builded/model__valencia_vivers__no2__h24.json
2026-06-23T13:42:17+00:00,València - Vivers,O3,8,10.853908049590949,13.75377536716092,0.35397282641761685,12.123760932944608,15.520899323361201,0.17730151848322495,11.246013626135419,13.427262230028623,ridge,True,23993,735,models/builded/model__valencia_vivers__o3__h08.json
2026-06-23T13:42:17+00:00,València - Vivers,O3,24,11.8371601758222,14.639205076580305,0.27463759452064984,13.286409696006357,16.745247426040446,0.05091919162090286,12.181813128102847,13.769237164139398,ridge,True,23873,719,models/builded/model__valencia_vivers__o3__h24.json
2026-06-23T13:42:17+00:00,València Olivereta,NO2,8,13.801101533365056,16.584796279149053,0.31415453340681376,21.495714285714286,27.228425273179916,-0.848634442053366,14.171250249050665,24.61038961038961,ridge,True,24713,700,models/builded/model__valencia_olivereta__no2__h08.json
2026-06-23T13:42:17+00:00,València Olivereta,NO2,24,12.306122676280248,15.244512277658904,0.41961774083570236,12.65985401459854,17.25709417225487,0.2562578447231051,12.642664372588294,15.038404726735598,ridge,True,24630,685,models/builded/model__valencia_olivereta__no2__h24.json
2026-06-23T13:42:17+00:00,València Olivereta,PM10,8,2.7387996392854697,3.745200871282086,0.9013902631714866,3.8672093173169064,5.237604168335692,0.807143218230222,4.8403815035911775,5.7325850581967215,ridge,True,24845,729,models/builded/model__valencia_olivereta__pm10__h08.json
2026-06-23T13:42:17+00:00,València Olivereta,PM10,24,6.828316629609652,9.162051943355474,0.41959533043058406,9.018888578592106,12.24036900868866,-0.0359395642403364,9.98866926788081,12.835414051459633,ridge,True,24714,714,models/builded/model__valencia_olivereta__pm10__h24.json
2026-06-23T13:42:17+00:00,València Olivereta,PM2.5,8,1.2619900436231537,1.778532996193321,0.9328633894425777,1.797093110887359,2.5976571726269024,0.8567814651209571,1.7692561864882124,2.280318549089776,ridge,True,24845,729,models/builded/model__valencia_olivereta__pm2_5__h08.json
2026-06-23T13:42:17+00:00,València Olivereta,PM2.5,24,3.6554808253101227,4.9680366847180055,0.4866373204403318,4.193067864179627,6.2386805844990985,0.19045646973812014,4.334431568861108,5.302458825564195,ridge,True,24714,714,models/builded/model__valencia_olivereta__pm2_5__h24.json
